brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,accident_binary,clean_title_binary,brand_enc,fuel_type_enc,transmission_enc,ext_col_enc,int_col_enc,price_category,cluster_KMeans,cluster_Agglomerative,cluster_DBSCAN,cluster_MeanShift,cluster,cluster_label
Ford,F-350 XL,2017,156453,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Beige,None reported,Yes,40000.0,9,0,1,12,0,14,263,9,Premium,6,4,9,2,6,
Ford,F-250 King Ranch,2020,36500,Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Gray,Brown,None reported,Yes,69900.0,6,0,1,12,0,2,104,23,Premium,6,4,9,2,6,
Ford,F-250 Lariat,2017,50780,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,None reported,Yes,61000.0,9,0,1,12,0,14,263,10,Premium,6,4,9,2,6,
RAM,2500 Longhorn,2015,72200,Diesel,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,None reported,Yes,52500.0,11,0,1,40,0,14,20,10,Premium,6,4,-1,2,6,
Chevrolet,Silverado 2500 LTZ,2016,172600,Diesel,397.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,Red,Black,At least 1 accident or damage reported,Yes,32500.0,10,1,1,8,0,31,198,10,Mid-Range,6,4,-1,2,6,
Ford,F-250 LARIAT,2021,42245,Diesel,Intercooled Turbo Diesel V-8 6.7 L/406,Automatic,Agate Black Metallic,Black,None reported,Unknown,76598.0,5,0,0,12,0,33,0,10,Premium,6,4,-1,3,6,
Chevrolet,Silverado 2500 LT H/D Extended Cab,2006,169000,Diesel,360.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Gray,None reported,Yes,19500.0,20,0,1,8,0,14,263,57,Budget,6,4,-1,2,6,
Ford,F-350 King Ranch,2015,92421,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Brown,None reported,Yes,51900.0,11,0,1,12,0,14,263,23,Premium,6,4,9,2,6,
GMC,Sierra 2500 Denali,2015,86000,Diesel,397.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,Gray,Brown,None reported,Yes,49000.0,11,0,1,13,0,31,104,23,Premium,6,4,-1,2,6,
Jaguar,XE 20d Prestige,2018,34322,Diesel,2.0 Liter,Automatic,Blue,Beige,None reported,Unknown,29998.0,8,0,0,19,0,33,29,9,Mid-Range,6,4,-1,3,6,
Ford,F-350 Platinum,2019,112000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,None reported,Yes,61995.0,7,0,1,12,0,14,20,10,Premium,6,4,9,2,6,
RAM,2500 SLT,2015,149130,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,35000.0,11,1,1,40,0,14,263,10,Mid-Range,6,4,-1,2,6,
Ford,F-350 Lariat,2018,66281,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,63500.0,8,0,1,12,0,51,104,10,Premium,6,4,-1,2,6,
Dodge,Ram 2500 Quad Cab,2001,171079,Diesel,245.0HP 5.9L Straight 6 Cylinder Engine Diesel Fuel,A/T,Silver,Gray,None reported,Yes,27500.0,25,0,1,10,0,31,223,57,Mid-Range,6,4,-1,2,6,
Ford,F-250 XL Crew Cab Super Duty,2004,315000,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,A/T,White,Gray,None reported,Yes,9200.0,22,0,1,12,0,31,263,57,Budget,6,4,-1,5,6,
Ford,F-250 King Ranch,2021,93400,Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Red,Brown,None reported,Unknown,69995.0,5,0,0,12,0,2,198,23,Premium,6,4,-1,3,6,
Ford,F-250 XLT,2019,92671,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,50000.0,7,1,1,12,0,31,20,10,Premium,6,4,-1,2,6,
GMC,Sierra 2500 Denali,2021,16919,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,73000.0,5,1,1,13,0,2,20,10,Premium,6,4,-1,2,6,
Ford,F-250 Lariat,2015,68749,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,45000.0,11,0,1,12,0,51,104,10,Premium,6,4,-1,2,6,
Mercedes-Benz,Sprinter 2500 Standard Roof,2023,4000,Diesel,211.0HP 2.0L 4 Cylinder Engine Diesel Fuel,9-Speed A/T,White,Black,None reported,Yes,65000.0,3,0,1,32,0,29,263,10,Premium,6,4,-1,2,6,
Ford,F-250 Lariat,2011,153818,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,29800.0,15,1,1,12,0,14,104,57,Mid-Range,6,4,-1,2,6,
Mercedes-Benz,Sprinter 2500 Standard Roof,2018,41500,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,Gray,Black,None reported,Yes,61000.0,8,0,1,32,0,31,104,10,Premium,6,4,-1,2,6,
Volvo,XC90 Hybrid T8 R-Design,2018,40000,Plug-In Hybrid,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,42000.0,8,0,1,51,4,51,20,10,Premium,5,8,-1,0,5,
BMW,i8 Base,2019,41500,Plug-In Hybrid,369.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,86000.0,7,0,1,4,4,51,263,10,Premium,5,8,-1,0,5,
Porsche,Cayenne E-Hybrid S,2016,96000,Plug-In Hybrid,416.0HP 3.0L V6 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,White,Red,At least 1 accident or damage reported,Yes,23000.0,10,1,1,39,4,51,263,98,Mid-Range,5,1,-1,0,5,
Lincoln,Corsair Grand Touring,2021,1850,Plug-In Hybrid,266.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,Silver,Beige,None reported,Yes,49000.0,5,0,1,25,4,42,223,9,Premium,5,8,-1,0,5,
BMW,i8 Base,2015,846,Plug-In Hybrid,357.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,A/T,White,White,None reported,Yes,86999.0,11,0,1,4,4,31,263,131,Premium,5,8,-1,0,5,
Ford,Fusion Energi Titanium,2015,84352,Plug-In Hybrid,188.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,Blue,Black,At least 1 accident or damage reported,Yes,10000.0,11,1,1,12,4,42,29,10,Budget,5,8,-1,0,5,
Volvo,XC90 Hybrid T8 Inscription,2020,44487,Plug-In Hybrid,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,Brown,None reported,Yes,65000.0,6,0,1,51,4,25,29,23,Premium,5,8,-1,0,5,
Ford,C-Max Energi SE,2017,67482,Plug-In Hybrid,188.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,11499.0,9,1,1,12,4,42,104,10,Budget,5,8,-1,0,5,
BMW,330e iPerformance,2017,41550,Plug-In Hybrid,247.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,20995.0,9,0,1,4,4,51,223,10,Mid-Range,5,8,-1,0,5,
Hyundai,IONIQ Plug-In Hybrid SEL,2022,13044,Plug-In Hybrid,139.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,24999.0,4,1,1,17,4,31,29,57,Mid-Range,5,8,-1,0,5,
BMW,X5 PHEV xDrive45e,2023,5338,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,White,None reported,Yes,76500.0,3,0,1,4,4,25,29,131,Premium,5,8,-1,0,5,
BMW,i8 Base,2019,18421,Plug-In Hybrid,369.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,6-Speed A/T,Black,Black,None reported,Unknown,85000.0,7,0,0,4,4,14,20,10,Premium,5,2,-1,1,5,
BMW,330e iPerformance,2017,52500,Plug-In Hybrid,247.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,Blue,Black,At least 1 accident or damage reported,Yes,24950.0,9,1,1,4,4,51,29,10,Mid-Range,5,8,-1,0,5,
Kia,Sportage Plug-In Hybrid X-Line,2023,1340,Plug-In Hybrid,177.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Black,Black,None reported,Yes,41000.0,3,0,1,22,4,31,20,10,Premium,5,8,-1,0,5,
BMW,X5 eDrive xDrive40e,2018,45090,Plug-In Hybrid,313.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,30750.0,8,1,1,4,4,25,104,10,Mid-Range,5,8,-1,0,5,
Volvo,XC60 Recharge Plug-In Hybrid T8 Inscription,2022,19352,Plug-In Hybrid,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,Beige,None reported,Yes,54599.0,4,0,1,51,4,25,29,9,Premium,5,8,-1,0,5,
BMW,530e Base,2022,22700,Plug-In Hybrid,288.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,A/T,White,Black,None reported,Yes,47000.0,4,0,1,4,4,31,263,10,Premium,5,8,-1,0,5,
BMW,330e iPerformance,2018,45253,Plug-In Hybrid,247.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,24995.0,8,0,1,4,4,51,20,10,Mid-Range,5,8,-1,0,5,
Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2022,7800,Plug-In Hybrid,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Beige,None reported,Yes,66000.0,4,0,1,51,4,25,20,9,Premium,5,8,-1,0,5,
Kia,Niro Plug-In Hybrid EX,2023,9400,Plug-In Hybrid,180.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Black,Black,None reported,Yes,31500.0,3,0,1,22,4,31,20,10,Mid-Range,5,8,-1,0,5,
Jeep,Wrangler Unlimited 4xe Sahara,2022,10500,Plug-In Hybrid,375.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Green,Beige,None reported,Yes,49999.0,4,0,1,20,4,25,105,9,Premium,5,8,-1,0,5,
BMW,i8 Base,2015,51000,Plug-In Hybrid,357.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,Gray,Brown,None reported,Yes,53000.0,11,0,1,4,4,51,104,23,Premium,5,8,-1,0,5,
BMW,X5 PHEV xDrive45e,2023,15736,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,Brown,None reported,Yes,67900.0,3,0,1,4,4,25,29,23,Premium,5,8,-1,0,5,
Toyota,RAV4 Prime XSE,2022,7100,Plug-In Hybrid,302.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Gray,Black,None reported,Yes,49000.0,4,0,1,49,4,31,104,10,Premium,5,8,-1,0,5,
BMW,740e xDrive iPerformance,2019,33214,Plug-In Hybrid,322.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,A/T,White,Black,None reported,Yes,43500.0,7,0,1,4,4,31,263,10,Premium,5,8,-1,0,5,
BMW,X5 PHEV xDrive45e,2022,31850,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,60500.0,4,0,1,4,4,51,263,10,Premium,5,8,-1,0,5,
Honda,Clarity Plug-In Hybrid Base,2018,71000,Plug-In Hybrid,212.0HP 1.5L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Red,Beige,At least 1 accident or damage reported,Yes,17500.0,8,1,1,15,4,31,198,9,Budget,5,8,-1,0,5,
BMW,X5 PHEV xDrive45e,2023,3099,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Black,None reported,Yes,74995.0,3,0,1,4,4,25,20,10,Premium,5,8,-1,0,5,
Kia,Sorento Plug-In Hybrid SX Prestige,2022,10101,Plug-In Hybrid,261.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,6-Speed A/T,White,Unknown,None reported,Yes,44990.0,4,0,1,22,4,14,263,126,Premium,5,8,-1,0,5,
Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2021,24158,Plug-In Hybrid,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Gray,Black,None reported,Yes,44900.0,5,0,1,51,4,25,104,10,Premium,5,8,-1,0,5,
Porsche,Cayenne E-Hybrid S Platinum Edition,2017,69404,Plug-In Hybrid,416.0HP 3.0L V6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,29500.0,9,1,1,39,4,25,20,9,Mid-Range,5,1,-1,0,5,
BMW,i8 Base,2019,28200,Plug-In Hybrid,369.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,Gray,Beige,At least 1 accident or damage reported,Yes,79950.0,7,1,1,4,4,51,104,9,Premium,5,8,-1,0,5,
Toyota,Prius Plug-in Base,2014,106000,Plug-In Hybrid,134.0HP 1.8L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Green,Beige,At least 1 accident or damage reported,Yes,11800.0,12,1,1,49,4,31,105,9,Budget,5,1,-1,0,5,
Ford,Escape PHEV SE,2022,1889,Plug-In Hybrid,221.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,White,Gray,None reported,Yes,32850.0,4,0,1,12,4,42,263,57,Mid-Range,5,8,-1,0,5,
Chrysler,Pacifica Touring,2017,87305,Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Silver,Black,None reported,Yes,9000.0,9,0,1,9,2,29,223,10,Budget,7,0,4,0,7,
Toyota,Land Cruiser Base,1993,231500,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,29500.0,33,0,1,49,2,31,263,57,Mid-Range,8,0,-1,6,8,Standard
Mazda,Mazda3 s Grand Touring,2016,85000,Gasoline,2.5L I4 16V GDI DOHC,A/T,Black,Black,At least 1 accident or damage reported,Yes,18500.0,10,1,1,31,2,31,20,10,Budget,4,1,2,0,4,Luxury
Chrysler,Pacifica Touring,2017,63000,Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Beige,None reported,Yes,20000.0,9,0,1,9,2,29,263,9,Budget,7,3,4,0,7,
Honda,Civic EX,1993,58981,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,9599.0,33,0,1,15,2,31,263,9,Budget,8,0,4,0,8,Standard
Dodge,Challenger R/T,2010,100100,Gasoline,375.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Purple,Black,None reported,Yes,17000.0,16,0,1,10,2,51,191,10,Budget,2,5,4,0,2,
Dodge,Challenger R/T Scat Pack,2019,43000,Gasoline,6.4 Liter,6-Speed M/T,Green,Black,None reported,Yes,50000.0,7,0,1,10,2,18,105,10,Premium,7,3,4,0,7,
Mazda,Mazda6 i Grand Touring,2016,83100,Gasoline,2.5L I4 16V GDI DOHC,A/T,White,White,None reported,Yes,17800.0,10,0,1,31,2,31,263,131,Budget,0,6,4,0,0,
Dodge,Challenger R/T,2010,73000,Gasoline,375.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,17500.0,16,0,1,10,2,31,20,10,Budget,8,0,4,0,8,Standard
Chevrolet,Sonic LT,2013,110000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,7500.0,13,0,1,8,2,31,104,10,Budget,8,0,4,0,8,Standard
Mazda,MX-5 Miata Base,1992,125800,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None reported,Yes,11500.0,34,0,1,31,2,10,198,10,Budget,8,0,-1,0,8,Standard
Mercedes-Benz,E-Class 400E,1993,106983,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,White,Gray,None reported,Yes,15300.0,33,0,1,32,2,6,263,57,Budget,8,0,4,0,8,Standard
Dodge,Challenger R/T Scat Pack,2016,7928,Gasoline,6.4 Liter,6-Speed M/T,Red,Red,None reported,Yes,37500.0,10,0,1,10,2,18,198,98,Mid-Range,7,3,4,0,7,
Chevrolet,1500 Cheyenne Extended Cab,1995,120000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,6500.0,31,1,1,8,2,6,263,23,Budget,1,7,2,0,1,Economy
Toyota,Land Cruiser Base,1996,233000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,7500.0,30,0,1,49,2,31,29,57,Budget,8,0,-1,6,8,Standard
Ford,Mustang EcoBoost Premium,2018,34000,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,25000.0,8,1,1,12,2,31,29,57,Mid-Range,4,1,2,0,4,Luxury
Acura,Integra GS-R,1995,123000,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,White,Blue,None reported,Yes,10999.0,31,0,1,0,2,10,263,21,Budget,8,0,4,0,8,Standard
Nissan,300ZX Base,1993,168000,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,White,Black,None reported,Yes,7000.0,33,0,1,35,2,10,263,10,Budget,8,0,-1,6,8,Standard
Mercury,Capri XR2,1993,120644,Gasoline,302.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,5-Speed M/T,Green,Gray,None reported,Yes,4200.0,33,0,1,33,2,10,105,57,Budget,8,0,-1,0,8,Standard
Nissan,240SX Base,1996,160490,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gray,Black,None reported,Yes,15500.0,30,0,1,35,2,10,104,10,Budget,8,0,4,0,8,Standard
Mercedes-Benz,E-Class D 2.5 Turbo,1993,70015,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Gray,Gray,None reported,Yes,22500.0,33,0,1,32,2,6,104,57,Mid-Range,8,0,4,0,8,Standard
Volvo,850 Turbo,1995,94000,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,4500.0,31,0,1,51,2,31,263,10,Budget,8,0,4,6,8,Standard
Dodge,Challenger SRT 392,2016,37700,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,38000.0,10,1,1,10,2,25,20,10,Mid-Range,4,1,2,0,4,Luxury
Acura,NSX Base,1993,75980,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,A/T,Silver,Black,None reported,Yes,90200.0,33,0,1,0,2,31,223,10,Premium,8,0,4,0,8,Standard
Chevrolet,1500 Cheyenne,1994,170443,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Unknown,At least 1 accident or damage reported,Yes,6000.0,32,1,1,8,2,31,198,126,Budget,1,7,2,2,1,Economy
Jaguar,XJ6 Vanden Plas,1995,70000,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Gold,Unknown,None reported,Yes,19000.0,31,0,1,19,2,31,99,126,Budget,8,0,4,0,8,Standard
Dodge,Challenger SRT8,2011,106500,Gasoline,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,White,At least 1 accident or damage reported,Yes,22500.0,15,1,1,10,2,8,263,131,Mid-Range,1,7,2,0,1,Economy
Cadillac,DeVille Base,1994,90000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,At least 1 accident or damage reported,Yes,2990.0,32,1,1,7,2,31,105,9,Budget,1,1,-1,0,1,Economy
Jeep,Wrangler S,1994,50750,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Gray,None reported,Yes,15000.0,32,0,1,20,2,10,29,57,Budget,8,0,4,0,8,Standard
Porsche,911 Carrera,1995,49900,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,At least 1 accident or damage reported,Yes,97993.0,31,1,1,39,2,18,223,57,Premium,1,7,-1,0,1,Economy
Nissan,Pickup Truck XE,1994,89144,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Gray,None reported,Yes,5899.0,32,0,1,35,2,31,198,57,Budget,8,0,4,0,8,Standard
Cadillac,DeVille Base,1994,85000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Blue,None reported,Yes,7900.0,32,0,1,7,2,31,263,21,Budget,8,0,4,0,8,Standard
Cadillac,DeVille Base,1994,47000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Blue,None reported,Yes,5990.0,32,0,1,7,2,31,263,21,Budget,8,0,4,0,8,Standard
Ford,Bronco XLT,1995,195000,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,A/T,Blue,Gray,None reported,Yes,15000.0,31,0,1,12,2,31,29,57,Budget,8,0,4,6,8,Standard
Ford,Mustang EcoBoost Premium,2019,31000,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,34700.0,7,0,1,12,2,18,104,10,Mid-Range,7,3,4,0,7,
Chrysler,200 Limited,2017,100600,Gasoline,184.0HP 2.4L 4 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,10000.0,9,0,1,9,2,31,20,10,Budget,7,0,4,0,7,
Ford,F-250 XL SuperCab H/D,1993,115000,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,A/T,Red,Gray,None reported,Yes,21900.0,33,0,1,12,2,31,198,57,Mid-Range,8,0,4,0,8,Standard
Dodge,Challenger SRT8 392,2012,33700,Gasoline,3.6L V6 24V MPFI DOHC,6-Speed M/T,Black,Black,None reported,Yes,33500.0,14,0,1,10,2,18,20,10,Mid-Range,7,3,4,0,7,
GMC,Sierra 1500 SLE1 Extended Cab,2008,187000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,6100.0,18,1,1,13,2,6,198,57,Budget,1,7,2,0,1,Economy
Porsche,911 Carrera Cabriolet,1996,38000,Gasoline,300.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Gray,None reported,Unknown,75000.0,30,0,0,39,2,51,29,57,Premium,3,2,-1,6,3,
Mazda,Protege DX,1993,94200,Gasoline,2.5L I4 16V GDI DOHC,A/T,Gray,Unknown,At least 1 accident or damage reported,Yes,2500.0,33,1,1,31,2,31,104,126,Budget,1,7,-1,0,1,Economy
Dodge,Ram 3500 Quad Cab DRW,2000,188000,Gasoline,3.6L V6 24V MPFI DOHC,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,10000.0,26,1,1,10,2,31,223,57,Budget,1,7,2,2,1,Economy
Toyota,Land Cruiser Base,1994,178416,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,None reported,Yes,9000.0,32,0,1,49,2,31,105,9,Budget,8,0,-1,6,8,Standard
Toyota,Mirai Limited,2021,44000,hydrogen gas,182.0HP Electric Motor Hydrogen Fuel,A/T,Gray,Black,None reported,Yes,18500.0,5,0,1,49,5,31,104,10,Budget,5,8,-1,0,5,
Toyota,Mirai Base,2016,40000,hydrogen gas,151.0HP Electric Motor Hydrogen Fuel,A/T,Silver,Black,None reported,Yes,9500.0,10,0,1,49,5,31,223,10,Budget,5,8,-1,0,5,
Tesla,Model X Long Range Plus,2020,34000,Gasoline,534.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,69950.0,6,0,1,48,2,31,20,10,Premium,0,6,4,0,0,
Lucid,Air Grand Touring,2022,4900,Gasoline,536.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Black,None reported,Yes,99000.0,4,0,1,27,2,0,198,10,Premium,7,3,4,0,7,
Rivian,R1S Adventure Package,2023,2800,Gasoline,835.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,Green,None reported,Yes,92000.0,3,0,1,41,2,0,263,60,Premium,0,6,4,0,0,
Rivian,R1S Adventure Package,2023,2500,Gasoline,835.0HP Electric Motor Electric Fuel System,A/T,Green,White,None reported,Yes,94000.0,3,0,1,41,2,31,105,131,Premium,0,6,4,0,0,
Lucid,Air Pure,2023,1300,Gasoline,620.0HP Electric Motor Electric Fuel System,A/T,Black,Gray,None reported,Unknown,86900.0,3,0,0,27,2,31,20,57,Premium,3,2,3,1,3,
Tesla,Model 3 Performance,2022,13079,Gasoline,455.0HP Electric Motor Electric Fuel System,A/T,Black,White,None reported,Yes,47000.0,4,0,1,48,2,31,20,131,Premium,0,6,4,0,0,
Tesla,Model Y Performance,2023,500,Gasoline,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,Black,White,None reported,Yes,60000.0,3,0,1,48,2,0,20,131,Premium,0,6,4,0,0,
Tesla,Model X Base,2023,8200,Gasoline,670.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,93999.0,3,0,1,48,2,31,20,10,Premium,0,6,4,0,0,
Polestar,2 Launch Edition,2021,12172,Gasoline,Electric,1-Speed Automatic,Thunder Gray,Charcoal,None reported,Unknown,35999.0,5,0,0,37,2,1,247,31,Mid-Range,3,2,3,1,3,
Mercedes-Benz,EQS 450+ Base,2022,16238,Gasoline,329.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,Beige,None reported,Yes,62479.0,4,0,1,32,2,0,263,9,Premium,0,6,4,0,0,
Tesla,Model 3 Standard Range Plus,2021,21600,Gasoline,271.0HP Electric Motor Electric Fuel System,A/T,White,Black,None reported,Yes,31000.0,5,0,1,48,2,31,263,10,Mid-Range,0,6,4,0,0,
Chevrolet,Bolt EUV Premier,2022,7624,Gasoline,Electric,1-Speed Automatic,Mosaic Black Metallic,Jet Black,None reported,Yes,31985.0,4,0,1,8,2,1,155,63,Mid-Range,7,3,4,0,7,
Tesla,Model X Long Range,2022,15443,Gasoline,670.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Black,None reported,Yes,84500.0,4,0,1,48,2,0,198,10,Premium,0,6,4,0,0,
